,day_of_week,month,is_holiday,staleness,rolling_7_decay,rolling_30_decay,rolling_100_decay,freq_x_7,freq_x_30,freq_x_100
4377,3,6,0,15,24786.611908718503,79045.23190228255,82832.67710201466,17704.72279194179,55331.662331597785,57154.54720039011
4378,4,6,0,16,26539.154281067975,66349.88878855483,82362.22420099103,18956.538772191412,46444.92215198838,56829.934698683806
4379,5,6,0,17,14501.4786604693,79052.73002899988,88901.02030734804,10358.199043192357,55336.911020299915,61341.70401207014
4380,6,6,0,18,5709.427712742645,66872.31506612992,78141.91248089592,4078.1626519590322,46810.620546290935,53917.91961181818
4381,0,6,0,19,10240.10828264121,55786.59603801965,97174.95056973146,7314.363059029435,39050.61722661375,67050.7158931147
4382,1,6,0,20,10731.302839071344,58587.984587097766,78744.26176720177,7665.216313622389,41011.589210968436,54333.54061936922
4383,2,6,0,21,33956.06753570135,70584.43190057311,90700.11836106765,24254.333954072397,49409.102330401176,62583.08166913668
4384,3,6,0,22,9018.53401574205,78398.80747809696,74221.13504385436,6441.810011244322,54879.16523466787,51212.583180259506
4385,4,6,0,23,27454.335056387805,76544.22068023894,70128.87623137413,19610.23932599129,53580.95447616726,48388.92459964815
4386,5,6,0,24,-3990.3094557582117,65202.297536016675,72035.03621423777,-2850.221039827294,45641.60827521167,49704.17498782406
4387,6,6,0,25,25767.516805770323,68358.51075318636,67582.61306138757,18405.369146978803,47850.95752723045,46632.00301235742
4388,0,6,0,26,3790.0561479362023,74671.99333473122,69468.09164609533,2707.182962811573,52270.39533431185,47932.983235805776
4389,1,6,0,27,33524.523336715414,51616.23781956222,79813.99720781748,23946.08809765387,36131.36647369355,55071.65807339406
4390,2,6,0,28,14804.958239564166,70837.73995412864,77493.56961347735,10574.970171117262,49586.41796789005,53470.56303329937
4391,3,6,0,29,17577.099746097374,50070.857480438135,63448.15246060567,12555.07124721241,35049.600236306695,43779.22519781791
4392,4,6,0,30,21060.55784574962,48686.04361032865,49705.784168354454,15043.255604106871,34080.23052723005,34296.99107616457
4393,5,6,0,31,-489.3403103626597,40192.08841163386,101220.91314282973,-349.5287931161855,28134.461888143698,69842.43006855251
4394,6,6,0,0,85760.0,77028.03333333334,85122.22,61257.142857142855,48784.421111111114,55329.443
4395,0,6,0,1,78301.0020568745,74788.2147619151,85241.93510653873,55929.287183481785,47365.86934921289,55407.257819250175
4396,1,6,0,0,87513.57142857143,86707.83333333333,88026.16,62509.69387755103,60695.48333333332,58977.527200000004
4397,2,6,0,1,78495.92277336048,85658.69161519088,87177.02140340114,56068.516266686056,59961.084130633615,58408.60434027877
4398,3,6,0,2,73220.93442655633,81780.94806003937,85974.29902582132,52300.66744754023,57246.66364202756,57602.78034730029
4399,4,7,0,3,62769.2285677769,79264.49390455657,84943.09070885478,44835.16326269779,55485.145733189594,56911.87077493271
4400,5,7,0,4,56448.06955569808,78092.29118581413,86505.67008588955,40320.04968264149,54664.603830069886,57958.798957546
4401,6,7,0,5,51626.197122578116,79404.78840132753,86325.11391513667,36875.8550875558,55583.35188092927,57837.82632314157
4402,0,7,0,6,52511.815757522614,76655.46216450645,83455.3861550614,37508.43982680187,53658.82351515451,55915.108723891135
4403,1,7,0,7,40530.52262309955,75317.55622436255,84094.04793784607,28950.373302213964,52722.28935705378,56343.01211835687
4404,2,7,0,8,42519.566654842536,72244.14747094059,89115.98037502359,30371.11903917324,50570.90322965841,59707.70685126581
4405,3,7,0,9,33158.381073450175,74908.21817234128,84871.92143783112,23684.55790960727,52435.75272063889,56864.18736334685
4406,4,7,0,10,28368.553274524806,70656.34020387157,75561.32289455122,20263.25233894629,49459.438142710096,50626.08633934932
4407,5,7,0,11,20119.825577172945,70127.38277925474,73194.55846908732,14371.303983694961,49089.167945478315,49040.354174288506
4408,6,7,0,12,29799.00655009402,74675.55705878176,87509.45773353944,21285.004678638586,52272.88994114723,58631.33668147143
4409,0,7,0,13,28384.548429692164,78008.79651985703,84736.5916727786,20274.677449780116,54606.15756389992,56773.51642076166
4410,1,7,0,14,25478.54424685368,56086.160961365866,70174.05566071658,18198.960176324057,39260.312672956105,47016.61729268011
4411,2,7,0,15,8681.57101075572,59394.3255845934,67374.00927762307,6201.122150539801,41576.02790921538,45140.58621600746
4412,3,7,0,16,9247.900639218155,60089.42795739085,70964.09759763833,6605.643313727253,42062.599570173596,47545.945390417684
4413,4,7,0,17,16629.774074999164,58333.58093590591,88456.33992472425,11878.410053570831,40833.50665513414,59265.74774956525
4414,5,7,0,18,2409.48073065628,65317.77821371441,81099.63312963415,1721.0576647544856,45722.44474960009,54336.75419685488
4415,6,7,0,19,18875.42201532065,55211.58979536604,88414.31418068174,13482.444296657608,38648.11285675623,59237.59050105677
4416,0,7,0,20,19463.07392226388,47501.17377211235,81934.6980309005,13902.195658759914,33250.82164047864,54896.24768070334
4417,1,7,0,21,7078.952808837363,41601.68545792,93831.20506575545,5056.394863455259,29121.179820544,62866.90739405616
4418,2,7,0,22,6152.375612808399,54889.87381146303,59353.79048092934,4394.5540091488565,38422.91166802412,39767.03962222266
4419,3,7,0,23,-4805.642461002619,58326.335554169265,72382.46480661044,-3432.6017578590136,40828.43488791848,48496.251420429
4420,4,7,0,24,15407.81052883382,34855.87181871309,91105.76736012046,11005.578949167015,24399.11027309916,61040.86413128071
4421,5,7,0,25,-6420.19951214576,73126.84511142272,54146.12919263737,-4585.856794389829,51188.7915779959,36277.906559067036
4422,6,7,0,26,25626.56448630358,50307.78812796762,63803.87892148902,18304.688918788273,35215.451689577334,42748.59887739765
4423,0,7,0,27,-5127.284811590773,61075.117808226234,79688.84817854885,-3662.3462939934093,42752.58246575836,53391.52827962774
4424,1,7,0,28,22665.582960109186,47819.64283302625,85998.64718654111,16189.702114363705,33473.749983118374,57619.09361498255
4425,2,7,0,29,19805.67277783003,51859.33209277566,72522.50143870237,14146.90912702145,36301.53246494296,48590.07596393059
4426,3,7,0,30,9522.19679207258,22178.96646972064,62750.090627237754,6801.5691371947005,15525.276528804447,42042.5607202493
4427,4,7,0,31,2778.5193369989447,52637.9993367279,61751.77722841978,1984.6566692849606,36846.59953570953,41373.690743041254
4428,5,7,0,32,-24304.202489822077,23536.854367274136,82336.28900445435,-17360.1446355872,16475.798057091895,55165.31363298441
4429,6,7,0,33,-24622.138834601603,50789.25630545487,65485.01054352552,-17587.24202471543,35552.4794138184,43874.957064162096
4430,0,8,0,34,-13918.173211055424,43989.694615501845,69169.64467094696,-9941.552293611017,30792.78623085129,46343.661929534464
4431,1,8,0,35,18791.14908276018,24318.980608524154,46700.61006081767,13422.2493448287,17023.286425966908,31289.40874074784
4432,2,8,0,36,-7811.42187669852,30452.10734252892,64603.904493708316,-5579.587054784657,21316.475139770242,43284.61601078457
4433,3,8,0,37,-2993.6363109499043,30915.527342702146,53133.99478911794,-2138.311650678503,21640.8691398915,35599.77650870902
4434,4,8,0,38,-12366.467693678063,32705.202120151764,77045.11022875767,-8833.191209770046,22893.641484106232,51620.22385326764
4435,5,8,0,39,33133.09485485155,69083.57861315053,51859.2277892351,23666.496324893968,48358.50502920537,34745.68261878752
4436,6,8,0,40,1039.7577302541906,13864.288859687476,101508.73538141619,742.6840930387076,9705.002201781233,68010.85270554885
4437,0,8,0,41,22834.244140458475,35539.491555859706,59318.36074857945,16310.174386041768,24877.644089101792,39743.30170154823
4438,1,8,0,42,6297.211104158857,42063.8661466246,52234.19886877289,4498.007931542041,29444.706302637216,34996.91324207784
4439,2,8,0,43,-21045.789480513642,69631.47896868072,31757.14735782941,-15032.70677179546,48742.0352780765,21277.288729745705
4440,3,8,0,44,4019.198495937308,5447.187656946644,101757.7595178797,2870.856068526649,3813.0313598626503,68177.69887697941
4441,4,8,0,45,36229.92587455629,3310.8520959699854,39803.426643525105,25878.518481825922,2317.5964671789898,26668.295851161824
4442,5,8,0,46,-6450.34296856728,66373.89504519376,26817.125061176426,-4607.387834690914,46461.72653163563,17967.473790988206
4443,6,8,0,47,-30316.623296082682,74146.75003225947,33810.6165029074,-21654.730925773343,51902.725022581624,22653.11305694796
4444,0,8,0,48,-32195.950187450784,22821.912508385092,56025.4363816776,-22997.10727675056,15975.338755869563,37537.042375724
4445,1,8,0,49,806.7630532415349,6197.152519859395,39968.48084753069,576.2593237439535,4338.006763901576,26778.882167845564
4446,2,8,0,50,-4562.005496150485,32876.68062019148,91171.68515652261,-3258.5753543932033,23013.676434134035,61085.02905487015
4447,3,8,0,51,3189.2306800901947,47192.162540145975,47522.97463940862,2278.021914350139,33034.513778102184,31840.393008403775
4448,4,8,0,52,-35253.96579956622,481.420666034217,58059.79267035383,-25181.4041425473,336.99446622395186,38900.06108913707
4449,5,8,0,0,0.0,60787.53333333333,79025.49,0.0,32420.017777777775,49786.0587
4450,6,8,0,1,0.0,59667.80204708357,79257.14687090355,0.0,31822.82775844457,49932.00252866924
4451,0,8,0,2,0.0,57524.06871152381,76807.7262137622,0.0,30679.5033128127,48388.867514670186
4452,1,8,0,3,0.0,58985.30994683575,77141.1441380966,0.0,31458.83197164573,48598.92080700086
4453,2,8,0,4,0.0,57135.094622816614,74428.08736121198,0.0,30472.050465502194,46889.69503756354
4454,3,8,0,5,0.0,57476.006666097266,75182.52163130934,0.0,30653.87022191854,47364.98862772489
4455,4,8,0,6,0.0,50342.886940617085,79965.90212761672,0.0,26849.539701662445,50378.518340398536
4456,5,8,0,7,0.0,55240.467108123994,78387.09478924818,0.0,29461.58245766613,49383.86971722635
4457,6,8,0,8,0.0,56638.640502477385,75818.74461180072,0.0,30207.274934654604,47765.809105434455
4458,0,8,0,9,0.0,49070.55441743821,68742.16777758341,0.0,26170.962355967044,43307.56569987755
4459,1,8,0,10,0.0,44614.76880556583,77672.9641552399,0.0,23794.54336296844,48933.967417801134
4460,2,8,0,11,0.0,42229.06966020591,70669.33664175539,0.0,22522.170485443152,44521.682084305896
4461,3,9,0,12,0.0,49631.38533096449,67000.14171299996,0.0,26470.072176514394,42210.089279189975
4462,4,9,0,13,0.0,54134.02621639082,78755.48548528115,0.0,28871.48064874177,49615.95585572713
4463,5,9,0,14,0.0,47493.47956603385,74273.28448885526,0.0,25329.855768551388,46792.16922797882
4464,6,9,0,15,0.0,52742.39096921953,76121.12196045976,0.0,28129.275183583748,47956.30683508965
4465,0,9,0,16,0.0,39461.35972408873,62358.914785626934,0.0,21046.05851951399,39286.11631494497
4466,1,9,0,17,0.0,50108.05365468002,74483.04367036176,0.0,26724.295282496012,46924.31751232791
4467,2,9,0,18,0.0,37622.63011809693,69648.79423293461,0.0,20065.402729651698,43878.7403667488
4468,3,9,0,19,0.0,44968.056756860875,70065.15538033766,0.0,23982.963603659133,44141.047889612724
4469,4,9,0,20,0.0,47115.51225632863,61883.71276794752,0.0,25128.27320337527,38986.73904380694
4470,5,9,0,0,69675.71428571429,24887.566666666666,70404.81,49768.36734693878,9125.44111111111,42946.9341
4471,6,9,0,0,69675.71428571429,24169.666666666668,69309.11,49768.36734693878,8056.555555555556,41585.466
4472,0,9,0,1,62375.59109476097,23785.190664619193,68340.24563114374,44553.993639114975,7928.396888206397,41004.14737868624
4473,1,9,0,2,56898.16943936714,23214.435512791828,67288.94639127962,40641.54959954796,7738.145170930609,40373.36783476777
4474,2,9,0,3,52161.427103313355,22888.92668599483,69498.74469232884,37258.162216652396,7629.642228664943,41699.2468153973
4475,3,9,0,0,117249.71428571429,46868.13333333333,73908.02,83749.79591836735,21871.795555555556,45822.9724
4476,4,9,0,1,104974.06481705196,45485.73131180441,73536.0496042018,74981.47486932283,21226.674612175393,45592.35075460512
4477,5,9,0,2,96744.79965597247,44939.05776480301,73216.29066176405,69103.42832569462,20971.560290241403,45394.10021029371
4478,6,9,0,3,84089.71380510824,44536.03539026569,72320.7986053131,60064.081289363035,20783.48318212399,44838.89513529412
4479,0,9,0,4,75039.83642103693,44177.55284913201,70437.17625991834,53599.88315788352,20616.191329594938,43671.049281149375
4480,1,9,0,5,74386.56200674723,40411.67210961173,68272.41860116142,53133.25857624802,18858.780317818808,42328.89953272008
4481,2,9,0,6,60445.286276049555,42489.04410636639,74192.28770136432,43175.20448289254,19828.220582970982,45999.21837484588
4482,3,9,0,7,62896.53367218397,40003.82054634834,72664.48949178778,44926.09548013141,18668.44958829589,45051.98348490842
4483,4,9,0,8,54185.063313643375,37343.80616854635,73513.4254832943,38703.61665260241,17427.10954532163,45578.323799642465
4484,5,9,0,0,74827.57142857143,69571.76666666666,71465.43,42758.61224489796,44062.11888888889,42879.257999999994
4485,6,9,0,1,67291.28550805911,68710.18904935545,71043.77972416887,38452.16314746235,43516.453064591784,42626.26783450132
4486,0,9,0,2,62273.81873062344,66284.72989025626,70639.96652135973,35585.03927464196,41980.32893049563,42383.97991281584
4487,1,9,0,3,57533.680112964685,67378.93783818677,71386.25275834331,32876.38863597982,42673.327297518284,42831.75165500599
4488,2,9,0,4,50209.114207637824,66006.60756792763,66763.77523602673,28690.922404364468,41804.184793020824,40058.26514161604
4489,3,9,0,5,47490.59403112202,59708.92175686725,72199.02183244674,27137.482303498295,37815.65044601592,43319.413099468045
4490,4,9,0,0,119106.28571428571,91743.86666666667,74208.3,85075.91836734694,64220.706666666665,45267.063
4491,5,10,0,1,108756.27214253508,89865.37336440233,74216.73873171982,77683.0515303822,62905.761355081624,45272.210626349086
4492,6,10,0,2,96721.66466670086,86855.02381977589,72958.08357612304,69086.90333335775,60798.516673843114,44504.430981435056
4493,0,10,0,3,86505.10349415524,85800.48814289054,73347.5968163489,61789.35963868231,60060.34170002337,44742.03405797283
4494,1,10,0,4,77748.0776328076,87595.66390715662,72940.45910513018,55534.341166291146,61316.96473500963,44493.680054129414
4495,2,10,0,5,74402.17152734024,84769.49531034379,73496.95711328229,53144.40823381446,59338.64671724065,44833.143839102195
4496,3,10,0,6,64583.48122847084,84927.42443801652,74300.9674344685,46131.05802033631,59449.19710661156,45323.590135025785
4497,4,10,0,7,59119.79584266722,85468.21199558454,72704.12919369583,42228.42560190516,59827.74839690918,44349.518808154455
4498,5,10,0,8,47419.167726879634,71056.63864365414,74965.43043168666,33870.83409062831,49739.64705055789,45728.912563328864
4499,6,10,0,9,38497.05524189274,81321.86130687447,70132.20357615463,27497.896601351957,56925.30291481213,42780.64418145432
4500,0,10,0,10,38375.530799383196,76380.84967455169,67105.17051568798,27411.093428130855,53466.59477218618,40934.15401456966
4501,1,10,0,11,32179.875575221293,82111.87842203854,64766.105924561285,22985.62541087235,57478.31489542698,39507.32461398238
4502,2,10,0,0,89941.85714285714,105956.3,76264.69,51395.34693877551,70637.53333333333,45758.814
4503,3,10,0,1,82202.65105418598,104288.26727218092,76429.38316026021,46972.94345953484,69525.51151478727,45857.629896156126
4504,4,10,0,2,75311.90505662806,101647.26510402223,74576.52902927392,43035.374318073176,67764.84340268148,44745.91741756435
4505,5,10,0,3,68761.6981919909,99217.72480836663,73220.2234713486,39292.39896685194,66145.14987224442,43932.134082809156
4506,6,10,0,4,59696.006462127785,97479.99357810082,72587.68083453897,34112.003692644445,64986.662385400545,43552.608500723385
4507,0,10,0,5,57997.54935310072,92816.93994635763,75943.2740690668,33141.456773200414,61877.95996423841,45565.964441440075
4508,1,10,0,6,52562.5538300324,98553.496751219,69412.37995138184,30035.745045732798,65702.33116747934,41647.4279708291
4509,2,10,0,7,40341.09216760136,98322.72378359915,76046.22780500117,23052.052667200776,65548.48252239943,45627.7366830007
4510,3,10,0,0,78032.28571428571,103423.06666666667,73533.77,55737.34693877551,72396.14666666667,44120.262
4511,4,10,0,1,69982.85692481161,101251.81283669104,73357.57350326993,49987.75494629401,70876.26898568372,44014.544101961954
4512,5,10,0,2,63955.03550993763,100092.96402480082,73483.88343619804,45682.168221384025,70065.07481736057,44090.33006171882
4513,6,10,0,3,58284.68442000745,97123.82426693439,71302.2991866512,41631.91744286246,67986.67698685407,42781.37951199072
4514,0,10,0,4,51080.63643044907,94325.96259345837,74406.48806424135,36486.1688788922,66028.17381542086,44643.89283854481
4515,1,10,0,5,50079.588384761155,97675.05099101143,70244.51197883718,35771.13456054368,68372.535693708,42146.70718730231
4516,2,10,0,6,46011.82059928967,92574.29563505785,69721.85003108386,32865.58614234976,64802.00694454049,41833.11001865031
